USER_ID,PRD_CAT,PRD_ID,GENDER,AGE_GRP,MARITAL_YN,PUR_AMT
1000661,1,P00127242,M,46-50,1,19283
1000977,1,P0097242,M,26-35,0,19030
1000329,3,P00058242,M,36-45,0,10950
1000862,3,P00070942,M,36-45,1,10991
1000697,1,P00145042,F,51-55,1,15608
1000752,1,P00015842,F,26-35,0,7796
1001697,1,P00184942,F,18-25,0,15869
1000532,1,P00112542,M,26-35,0,15248
1000362,1,P00332242,M,36-45,0,11434
1000522,1,P00046742,M,26-35,0,11685
1001117,1,P0097242,M,18-25,0,15214
1001695,1,P00274142,M,26-35,1,15446
1001647,1,P0097242,M,18-25,0,15360
1001697,1,P00070042,F,18-25,0,15423
1000613,1,P00110742,M,36-45,1,18968
1001141,1,P00015542,F,26-35,1,4339
1000185,1,P00079742,M,46-50,0,7745
1000015,1,P00194642,M,26-35,0,11712
1000096,1,P00025442,F,26-35,1,19500
1001784,1,P00184942,M,18-25,0,11698
1000548,1,P00332242,F,36-45,1,7834
1001194,1,P00010742,F,26-35,1,11626
1000770,1,P00111142,M,18-25,1,19576
1001448,2,P00057742,F,26-35,0,13096
1001748,2,P00111542,M,51-55,1,13092
1000889,3,P00350942,M,46-50,0,7972
1001466,1,P00244042,M,18-25,1,15812
1000453,1,P00244042,M,18-25,0,15769
1000392,2,P0096642,M,18-25,0,9929
1000264,2,P0096742,M,36-45,1,10108
1001044,1,P00193542,M,26-35,0,7984
1000571,1,P00154042,M,51-55,1,7626
1000477,1,P00173842,M,36-45,0,15204
1001472,1,P00113342,M,26-35,0,11585
1000517,2,P00317142,F,26-35,0,9608
1001141,3,P00210342,F,26-35,1,8017
1000411,3,P00190742,F,46-50,1,8322
1000087,1,P00036842,M,26-35,0,4528
1001680,1,P00233542,M,26-35,1,15228
1000284,1,P00036842,M,26-35,1,4218
1000624,1,P00184042,M,26-35,0,19328
1001599,1,P00028442,M,26-35,0,11821
1000639,1,P00346442,M,46-50,1,11865
1001503,2,P00100442,M,26-35,0,6634
1000963,1,P00318742,M,26-35,1,15527
1001345,3,P00189842,F,26-35,1,10892
1000481,1,P00182342,M,46-50,0,15506
1001472,1,P00275542,M,26-35,0,11567
1000289,1,P00057642,F,26-35,0,15191
1000817,1,P00010942,M,18-25,0,15247
1000692,1,P00214242,F,26-35,1,11903
1000380,1,P00145042,M,26-35,0,15360
1000151,2,P00116842,F,26-35,1,9622
1000117,1,P00140742,M,26-35,1,15430
1000669,1,P00173342,M,26-35,0,15520
1001451,1,P00010742,M,36-45,0,15232
1000877,1,P00144642,M,26-35,1,19640
1000058,1,P00147942,M,26-35,0,15726
1000780,1,P00015542,M,26-35,0,11418
1001202,1,P00270942,M,36-45,0,11665
1001598,1,P00057642,M,36-45,0,15456
1000245,1,P00030842,M,36-45,0,7726
1001548,1,P00249742,M,36-45,0,3903
1001246,1,P00118642,M,18-25,0,15549
1001552,1,P00062842,M,46-50,1,11949
1000329,1,P00001542,M,36-45,0,3887
1001426,1,P00303442,M,18-25,0,8319
1000216,1,P00281642,M,46-50,0,7904
1000648,1,P00025442,F,26-35,1,19458
1001449,1,P00162442,M,36-45,1,8047
1000203,2,P00044242,F,18-25,1,3754
1000482,1,P00359742,M,26-35,1,7969
1001764,1,P00016742,M,18-25,0,11701
1000441,1,P0097242,M,36-45,0,15643
1001146,1,P00160642,F,18-25,1,7641
1000724,1,P00218442,M,51-55,1,11741
1001420,1,P00209742,M,18-25,0,15882
1000235,2,P0094542,M,26-35,0,13074
1001601,1,P00036842,M,26-35,0,19375
1001737,2,P00274342,M,36-45,0,9611
1000820,1,P00209742,M,36-45,0,15874
1000246,3,P00350942,F,18-25,0,8319
1000802,1,P00057942,M,26-35,0,15695
1001678,1,P00006942,F,18-25,0,12075
1001533,1,P00338442,M,46-50,1,19342
1001181,1,P00113342,M,36-45,1,15755
1000284,1,P00103042,M,26-35,1,15626
1000839,2,P00085942,M,26-35,0,16234
1001152,1,P00142142,M,18-25,0,15325
1000425,1,P00110942,M,26-35,1,15450
1001701,3,P00325142,F,26-35,0,8339
1000260,1,P00304542,M,18-25,0,4369
1001447,1,P00046142,M,18-25,0,11580
1001306,1,P00346242,M,26-35,0,19568
1000216,2,P00171542,M,46-50,0,13248
1000083,1,P00054542,F,26-35,0,11730
1000337,1,P00241642,M,18-25,0,4395
1000998,1,P00351342,M,46-50,1,15902
1000477,1,P00155142,M,36-45,0,11570
1001530,1,P00054242,M,26-35,1,19034
1001524,2,P00304642,M,18-25,0,10009
1000739,1,P00057642,M,36-45,0,19547
1001181,1,P00339842,M,36-45,1,7948
1001675,1,P00159842,F,26-35,1,3920
1001066,1,P00332242,M,46-50,1,11857
1000122,1,P00241542,F,18-25,0,15639
1001503,1,P00233542,M,26-35,0,15372
1001030,1,P00170342,M,26-35,1,11376
1000571,1,P00277542,M,51-55,1,4234
1000337,1,P00187842,M,18-25,0,11933
1001780,1,P00125942,M,36-45,0,11882
1001219,1,P00138042,M,26-35,1,7624
1000394,1,P00187842,M,18-25,0,11825
1001119,1,P00070442,M,36-45,1,11589
1000983,2,P00195342,F,26-35,1,15989
1000185,1,P00241642,M,46-50,0,15878
1000148,1,P00320142,M,51-55,1,11602
1000566,1,P00130742,M,26-35,0,11699
1001242,1,P00136842,F,36-45,1,15478
1000850,1,P00274042,M,36-45,1,12126
1000974,1,P00010742,M,36-45,0,11820
1000746,3,P00174142,F,18-25,0,3107
1000885,1,P00145042,M,36-45,0,15887
1000828,1,P00338442,M,18-25,0,15736
1000292,1,P00110742,M,36-45,1,15663
1001242,2,P00322942,F,36-45,1,3610
1001230,1,P00127342,M,26-35,0,11502
1000257,1,P00145642,M,18-25,0,19298
1001057,3,P0096942,M,46-50,1,8122
1000258,1,P00034042,M,26-35,1,15841
1000749,2,P00295342,M,36-45,0,13218
1001125,1,P00057942,F,18-25,0,15910
1001383,3,P00119142,F,26-35,0,5686
1000456,1,P00110742,M,36-45,0,15607
1001067,3,P00106742,M,36-45,1,10730
1001746,2,P00193642,M,26-35,1,15871
1001601,1,P00351342,M,26-35,0,11512
1001249,1,P00114942,M,36-45,0,19499
1000783,1,P00242742,M,26-35,0,11886
1001000,1,P00277942,F,26-35,0,15371
1001397,1,P00110742,M,36-45,1,11824
1001599,2,P00277642,M,26-35,0,3245
1001325,1,P00137542,M,26-35,1,11939
1001685,2,P00057742,M,36-45,0,12990
1000975,1,P00228342,M,36-45,1,15620
1001695,1,P00208742,M,26-35,1,15548
1000048,2,P00325742,M,26-35,1,9680
1001443,1,P00025442,M,36-45,1,19432
1001680,1,P00183442,M,26-35,1,15387
1001616,1,P00201342,M,26-35,1,15558
1000770,1,P00222942,M,18-25,1,7765
1001616,1,P00088042,M,26-35,1,11520
1001639,1,P00248942,M,26-35,0,19455
1000208,1,P00217442,M,36-45,1,11775
1001031,1,P00303342,M,36-45,1,19441
1000971,1,P00110942,M,26-35,1,19326
1000289,1,P00036842,F,26-35,0,15878
1000718,1,P00046142,M,18-25,0,15477
1001343,1,P00233742,M,36-45,0,11787
1000333,2,P00100442,M,36-45,1,3559
1001474,1,P00105142,M,26-35,1,7802
1001616,1,P00208342,M,26-35,1,19329
1000892,1,P00346142,M,36-45,0,11911
1001125,1,P00044642,F,18-25,0,11584
1000789,1,P00355142,M,18-25,1,15420
1001422,1,P00046742,M,36-45,0,8056
1001135,1,P00235442,M,51-55,1,15481
1000822,3,P0099742,F,26-35,1,8213
1001113,1,P00110742,M,18-25,0,19190
1001780,3,P00058142,M,36-45,0,5413
1000663,1,P00046142,F,26-35,0,15868
1000604,1,P00193542,M,46-50,1,15301
1001025,1,P00347642,M,26-35,1,19691
1001598,1,P00144642,M,36-45,0,15422
1001617,1,P00249542,M,26-35,0,15694
1000117,1,P00155442,M,26-35,1,12093
1000310,1,P00157642,F,18-25,0,8057
1001681,2,P00118342,M,18-25,0,15925
1000783,1,P00015842,M,26-35,0,11901
1001484,1,P00049442,M,26-35,0,15547
1000569,1,P00267442,F,18-25,1,11423
1001155,2,P00002942,M,26-35,0,13026
1000770,1,P00161242,M,18-25,1,4247
1000130,1,P00221442,M,36-45,1,15590
1000990,3,P00289942,M,18-25,0,7990
1001680,1,P00215242,M,26-35,1,15709
1001377,1,P00118642,M,36-45,1,11583
1001495,3,P00057542,M,18-25,0,5502
1000971,1,P00062842,M,26-35,1,8265
1001790,1,P00025442,M,26-35,0,19034
1000053,1,P00112142,M,26-35,0,15655
1001595,1,P00338542,M,36-45,0,15576
1001543,1,P00070042,M,26-35,0,19072
1000453,1,P00025442,M,18-25,0,18971
1001408,1,P00270542,M,26-35,1,19091
1001264,1,P00036842,M,26-35,0,11601
1000287,1,P00251942,M,51-55,1,8082
1001058,1,P00216142,M,26-35,0,15576
1001600,1,P00132642,M,36-45,1,15879
1001362,1,P00127542,M,36-45,0,3935
1000065,1,P00347642,M,36-45,1,15185
1001492,1,P00346142,M,26-35,1,15420
1001086,1,P00217442,M,18-25,0,15787
1001601,1,P00048042,M,26-35,0,15514
1000531,3,P00306242,F,18-25,0,13412
1001483,2,P00178842,M,18-25,0,16132
1001793,1,P00047242,M,26-35,0,15212
1000772,1,P00025442,M,18-25,0,19617
1000006,1,P00036842,F,51-55,0,11800
1001328,1,P00339542,M,36-45,0,19420
1001605,2,P00190842,F,18-25,0,10005
1000048,1,P00045342,M,26-35,1,11475
1000482,1,P00201442,M,26-35,1,18995
1000442,1,P00233542,M,26-35,0,19233
1000720,1,P00307542,M,18-25,0,12033
1001413,1,P00112642,M,18-25,1,15447
1001753,1,P00241642,M,36-45,0,19020
1000550,1,P00184042,M,46-50,1,19583
1000524,1,P00054242,M,18-25,0,19326
1001409,1,P00110842,M,18-25,1,19637
1000878,2,P00350442,M,18-25,0,16004
1001733,1,P00122442,M,18-25,1,19271
1000006,1,P00103042,F,51-55,0,15453
1001029,1,P00217342,M,26-35,0,4362
1001691,2,P00100442,F,26-35,1,16355
1000639,1,P00182142,M,46-50,1,15243
1000225,1,P00304242,M,26-35,0,11584
1000569,1,P00267342,F,18-25,1,12103
1001246,1,P00020342,M,18-25,0,15543
1001031,1,P00242742,M,36-45,1,11513
1001790,1,P00217342,M,26-35,0,11757
1001086,1,P00057942,M,18-25,0,18960
1001347,1,P00335442,F,18-25,0,4059
1000604,1,P00114942,M,46-50,1,19575
1001369,1,P00140742,M,26-35,1,11678
1001550,1,P00010742,M,18-25,0,11395
1001613,2,P00195342,M,18-25,0,9862
1000005,1,P00355142,M,26-35,1,8280
1001629,1,P00144642,M,18-25,1,15710
1000235,1,P00233442,M,26-35,0,8139
1000721,1,P00037042,F,36-45,0,19291
1000576,1,P00025442,F,46-50,1,19311
1001640,1,P00303442,M,36-45,0,11564
1000777,1,P00221942,M,18-25,0,11637
1001101,1,P00345642,M,36-45,0,12128
1001390,1,P00173842,M,36-45,1,12127
1001694,3,P00130442,M,26-35,1,8146
1001706,1,P00000642,M,26-35,1,4014
1001714,1,P00037142,M,26-35,1,11470
1000013,1,P00110742,M,46-50,1,19277
1001440,1,P00177542,M,36-45,0,8270
1001219,1,P00136842,M,26-35,1,15820
1001418,1,P00037042,M,18-25,1,12021
1001764,1,P00221942,M,18-25,0,19081
1000200,1,P00249542,F,18-25,0,15650
1000335,1,P00062842,M,36-45,1,4140
1001501,1,P00049842,M,26-35,0,15475
1001496,1,P00002142,M,26-35,0,11396
1000398,1,P00044442,M,26-35,1,15798
1000044,2,P00100442,M,46-50,1,13146
1001586,1,P00120042,M,46-50,1,15818
1000018,3,P00060242,F,18-25,0,13194
1001605,1,P00221342,F,18-25,0,11642
1001181,2,P00175242,M,36-45,1,13124
1001117,1,P00028042,M,18-25,0,15779
1001086,1,P00070342,M,18-25,0,15818
1001338,1,P00334242,M,26-35,1,15883
1001210,1,P00019342,M,26-35,1,8227
1000637,1,P00277442,M,36-45,1,11578
1000462,1,P00057642,M,18-25,1,15276
1001714,1,P00057642,M,26-35,1,15475
1001221,2,P00065242,M,18-25,0,13014
1001671,2,P00282342,M,36-45,0,16081
1001530,1,P00355142,M,26-35,1,15396
1000601,1,P00046742,F,18-25,1,11646
1001125,1,P00047242,F,18-25,0,11535
1000238,1,P00010742,F,51-55,0,11804
1001367,1,P00110742,M,26-35,0,15649
1001566,1,P00261242,M,36-45,0,3816
1000048,1,P00329542,M,26-35,1,11537
1000591,1,P00184942,M,26-35,0,7985
1000877,1,P00201342,M,26-35,1,11720
1001120,3,P00057542,M,18-25,1,13685
1000549,1,P00359742,M,26-35,0,3945
1000355,3,P00057542,M,18-25,0,10575
1000477,1,P00332242,M,36-45,0,12111
1000018,1,P00338442,F,18-25,0,4271
1001530,1,P00127642,M,26-35,1,15505
1001426,1,P00280842,M,18-25,0,15917
1000980,1,P00332242,M,26-35,1,7803
1001655,1,P00053942,M,18-25,1,11742
1000919,1,P00113142,F,36-45,0,19347
1000805,1,P00297842,M,36-45,0,15843
1001116,1,P00182142,M,26-35,0,12112
1000225,1,P00173142,M,26-35,0,15674
1001586,1,P00080342,M,46-50,1,19352
1000776,1,P00355142,F,26-35,0,19579
1000880,1,P00244042,M,36-45,0,15528
1000872,1,P00019342,M,51-55,1,11661
1001616,1,P00070342,M,26-35,1,8199
1000692,1,P00000642,F,26-35,1,19598
1001737,3,P00220242,M,36-45,0,13313
1001317,1,P00129042,M,46-50,1,8310
1000454,3,P00289942,M,26-35,1,5754
1000678,1,P00029542,M,26-35,1,15463
1000127,1,P00110742,F,46-50,1,19645
1001647,1,P00155442,M,18-25,0,7769
1000770,1,P00194642,M,18-25,1,8097
1001030,1,P00001542,M,26-35,1,3811
1000213,1,P00010742,F,18-25,0,19059
1000471,2,P00065342,M,36-45,0,6860
1001696,1,P00248942,M,36-45,0,19004
1000765,1,P00014842,M,26-35,0,15871
1001051,3,P00319842,F,26-35,1,13443
1001125,1,P00063342,F,18-25,0,11386
1001488,1,P00110742,M,26-35,0,15916
1000192,1,P00122442,M,18-25,0,11453
1000777,1,P00237542,M,18-25,0,19041
1000964,1,P00338442,M,26-35,1,11781
1000146,3,P00190542,F,36-45,1,8398
1001399,1,P00146042,M,18-25,0,8227
1001794,1,P00182342,M,26-35,0,11560
1000721,1,P00121342,F,36-45,0,15418
1000116,1,P00355142,M,26-35,1,15597
1000955,1,P0097342,F,51-55,1,7729
1001764,1,P0097342,M,18-25,0,19081
1001717,1,P00053342,F,51-55,0,15852
1000208,1,P00208342,M,36-45,1,15376
1000426,1,P00112642,M,18-25,1,19488
1001683,2,P00274342,F,26-35,0,6436
1000335,1,P00242742,M,36-45,1,4383
1001181,1,P00112642,M,36-45,1,15221
1000648,1,P00111142,F,26-35,1,19507
1001661,2,P00282342,M,36-45,1,13057
1001278,1,P00184942,M,18-25,0,15502
1001635,1,P00359242,M,26-35,0,15390
1000608,1,P00184942,M,18-25,1,19038
1001591,1,P00127742,M,51-55,1,15507
1001117,3,P00186842,M,18-25,0,10636
1000881,3,P00130442,M,18-25,0,8103
1000134,1,P00241542,M,26-35,1,3843
1001328,1,P00233342,M,36-45,0,7601
1001202,1,P00270542,M,36-45,0,12020
1001726,1,P00266642,M,26-35,1,11822
1000150,1,P00046742,M,36-45,1,15781
1001113,3,P00299442,M,18-25,0,10618
1000273,1,P00004442,M,18-25,1,15791
1001695,2,P00295942,M,26-35,1,12792
1000705,3,P00248442,M,26-35,1,8282
1000798,1,P00193542,F,26-35,1,11905
1000182,1,P00237542,M,18-25,0,19488
1001476,3,P00004842,F,18-25,0,5438
1001117,1,P00197342,M,18-25,0,7946
1001120,3,P00216342,M,18-25,1,10669
1001560,1,P00321342,F,26-35,0,15822
1000122,1,P00255942,F,18-25,0,15848
1000093,1,P00142942,M,26-35,1,8176
1000412,2,P00121242,M,36-45,1,16050
1001117,1,P00280842,M,18-25,0,15831
1000744,2,P00196342,M,26-35,0,9750
1000026,1,P00303442,M,26-35,1,15908
1000669,1,P0098242,M,26-35,0,15240
1000885,3,P00023342,M,36-45,0,10828
1000026,3,P00057542,M,26-35,1,8174
1000036,1,P00127642,M,26-35,0,15628
1001552,1,P00221442,M,46-50,1,12068
1000500,3,P0096542,F,18-25,0,5645
1000777,1,P00233142,M,18-25,0,4208
1000839,2,P00295342,M,26-35,0,9531
1001748,1,P00036842,M,51-55,1,15449
1001626,1,P00002142,M,18-25,1,15179
1000284,1,P00066242,M,26-35,1,4002
1001420,1,P00351142,M,18-25,0,3822
1001501,3,P00000142,M,26-35,0,11015
1001356,1,P00320942,F,18-25,0,7822
1000082,1,P00110842,M,26-35,1,15731
1001586,3,P0096842,M,46-50,1,13395
1000777,1,P00222242,M,18-25,0,12084
1001058,1,P00054242,M,26-35,0,15179
1000199,1,P00221442,M,18-25,0,11483
1000721,1,P00339942,F,36-45,0,15886
1000631,2,P0095342,M,36-45,1,9544
1000373,1,P00110942,F,26-35,1,15372
1001593,2,P00116842,M,26-35,1,12797
1000344,1,P00261142,M,36-45,1,3990
1000720,1,P00346142,M,18-25,0,15852
1000477,1,P00035942,M,36-45,0,15787
1001354,2,P00190842,F,26-35,0,6526
1000669,1,P00016342,M,26-35,0,11845
1000531,1,P00201342,F,18-25,0,11943
1001630,1,P00329142,M,46-50,0,11641
1001724,1,P00057642,M,18-25,0,11903
1000148,2,P00186642,M,51-55,1,9604
1000721,1,P00251942,F,36-45,0,7972
1001726,1,P00269942,M,26-35,1,15914
1000424,2,P00126242,M,26-35,0,9798
1000937,1,P0097242,M,26-35,1,19140
1000921,1,P00277442,M,26-35,0,11547
1000746,1,P00076442,F,18-25,0,4337
1000817,1,P00122442,M,18-25,0,11595
1001605,3,P00023342,F,18-25,0,8360
1000509,2,P00035342,M,26-35,1,9699
1001101,1,P00192542,M,36-45,0,11939
1000824,1,P00241542,M,36-45,1,11980
1001311,1,P00244242,M,18-25,0,11956
1001133,1,P00182242,M,18-25,0,11377
1000009,1,P00184942,M,26-35,0,19702
1001426,1,P00146742,M,18-25,0,11740
1000148,1,P00062842,M,51-55,1,8248
1000531,1,P00143342,F,18-25,0,7606
1001340,1,P00054242,M,26-35,0,15901
1000380,1,P00002142,M,26-35,0,19435
1001125,1,P00042942,F,18-25,0,11809
1001399,1,P00112142,M,18-25,0,15875
1000199,1,P00206442,M,18-25,0,8242
1001272,1,P00339342,M,18-25,0,3873
1000881,1,P00335442,M,18-25,0,7695
1000850,1,P00028042,M,36-45,1,15265
1001579,1,P00218442,M,26-35,0,11754
1000208,1,P00028042,M,36-45,1,7754
1000550,1,P00047242,M,46-50,1,11904
1000380,2,P00100442,M,26-35,0,12975
1000855,3,P00210342,F,18-25,1,13292
1001404,1,P00221342,M,51-55,1,7658
1000975,1,P00118442,M,36-45,1,15220
1000198,1,P00035942,M,26-35,1,19086
1001064,1,P00216142,M,26-35,0,15378
1000817,1,P00349942,M,18-25,0,19146
1001350,1,P00113342,F,36-45,0,15497
1001311,1,P00025442,M,18-25,0,19657
1000821,3,P00057542,M,18-25,0,8153
1000134,1,P00260442,M,26-35,1,4276
1000048,1,P00103042,M,26-35,1,15849
1001449,1,P00076442,M,36-45,1,11794
1000268,1,P00037142,F,18-25,0,19470
1000736,1,P00057942,M,18-25,1,19563
1001466,1,P00182142,M,18-25,1,19232
1001671,1,P00110742,M,36-45,0,15697
1001367,3,P00106742,M,26-35,0,10824
1000260,1,P00010742,M,18-25,0,19688
1000721,1,P00129342,F,36-45,0,7862
1000777,1,P00070042,M,18-25,0,11596
1000752,1,P00034442,F,26-35,0,3867
1001594,3,P00119142,F,36-45,0,10833
1001051,3,P00294442,F,26-35,1,13321
1001680,1,P00215542,M,26-35,1,15260
1001489,1,P00110942,F,36-45,1,15347
1001696,1,P00030742,M,36-45,0,4263
1001473,1,P00059642,M,26-35,0,15581
1001697,3,P00210342,F,18-25,0,13373
1000624,2,P00187442,M,26-35,0,10042
1001497,1,P00112542,M,51-55,1,19348
1000271,1,P00177442,M,18-25,0,11496
1001780,1,P00278242,M,36-45,0,11512
1000585,3,P00000142,M,18-25,0,10820
1000549,1,P00345642,M,26-35,0,7605
1001393,1,P00044442,M,18-25,0,15217
1001798,1,P00046742,M,46-50,1,11985
1001343,2,P00285642,M,36-45,0,12955
1000717,1,P00307542,M,26-35,0,8124
1000913,1,P00244042,M,26-35,0,15364
1001474,1,P00237542,M,26-35,1,8165
1001194,1,P00046742,F,26-35,1,15691
1001211,1,P00145042,M,18-25,0,8133
1001685,3,P00070942,M,36-45,0,10980
1001160,1,P00143342,M,18-25,0,4309
1000482,2,P00111542,M,26-35,1,16101
1000770,1,P00042542,M,18-25,1,8088
1000335,2,P00170842,M,36-45,1,3447
1000854,2,P00274342,F,26-35,0,6973
1001051,1,P00350342,F,26-35,1,7823
1001501,2,P00343142,M,26-35,0,12742
1001349,1,P00112542,M,51-55,1,19300
1001302,1,P00042942,M,18-25,0,15283
1001502,1,P00063342,M,18-25,0,15550
1000305,1,P00241642,F,18-25,1,8021
1000343,1,P00127642,F,36-45,0,15805
1000881,1,P00041042,M,18-25,0,7677
1001211,1,P00110842,M,18-25,0,4283
1001150,1,P00044442,F,26-35,0,7826
1001000,1,P00318742,F,26-35,0,19202
1001498,1,P00341342,M,18-25,0,15432
1000033,1,P00105142,M,46-50,1,15846
1000442,1,P00304442,M,26-35,0,15447
1001340,2,P00088142,M,26-35,0,3522
1001146,1,P00001042,F,18-25,1,11408
1000335,1,P00217542,M,36-45,1,4231
1000398,1,P00270942,M,26-35,1,11999
1001442,1,P00243942,M,18-25,0,11896
1000476,3,P00195842,M,36-45,0,10664
1001194,1,P00120042,F,26-35,1,15470
1001146,1,P00346442,F,18-25,1,7740
1000424,1,P00329542,M,26-35,0,19430
1000720,1,P00201342,M,18-25,0,7969
1001087,3,P00064042,M,26-35,0,7921
1001697,3,P00196142,F,18-25,0,13514
1000298,2,P00220742,F,18-25,0,9972
1000157,1,P00127442,M,36-45,0,15318
1000881,1,P00292242,M,18-25,0,11692
1000618,1,P00338542,M,26-35,0,15620
1000839,3,P00255742,M,26-35,0,13216
1001140,1,P00266642,F,46-50,1,4024
1000134,3,P00119142,M,26-35,1,13474
1000639,2,P0095542,M,46-50,1,13063
1001196,1,P00111142,F,18-25,0,11909
1000575,1,P00053942,M,26-35,1,12040
1001599,1,P00046742,M,26-35,0,12063
1001516,1,P00128742,F,26-35,0,3846
1000770,1,P00346242,M,18-25,1,11533
1001591,1,P00002142,M,51-55,1,18958
1001639,1,P00208342,M,26-35,0,11939
1000690,1,P00118442,M,26-35,0,19632
1000788,1,P00127942,M,26-35,0,11610
1001780,1,P00233342,M,36-45,0,11455
1001778,2,P00072442,M,18-25,0,10027
1001628,1,P00015842,M,18-25,0,15171
1001087,1,P00142942,M,26-35,0,4026
1000328,1,P00136842,M,36-45,0,8230
1001501,2,P00191942,M,26-35,0,13135
1001451,3,P0096942,M,36-45,0,8364
1001246,1,P00103042,M,18-25,0,15886
1001451,1,P00119642,M,36-45,0,15842
1000971,1,P00146042,M,26-35,1,15540
1000218,1,P00249542,M,36-45,1,8018
1001655,1,P00173842,M,18-25,1,19276
1000202,1,P00071242,M,18-25,0,12112
1000721,1,P00197342,F,36-45,0,7681
1001588,3,P00350942,M,26-35,0,13651
1001233,1,P00293842,F,46-50,1,15882
1000169,1,P00057942,M,26-35,0,19451
1000476,1,P00173842,M,36-45,0,15164
1000588,1,P00217442,F,26-35,0,15757
1000517,1,P00110742,F,26-35,0,15596
1001194,1,P00346942,F,26-35,1,7666
1001410,1,P00228342,M,51-55,1,15665
1001051,2,P00000242,F,26-35,1,12934
1001714,2,P00275842,M,26-35,1,15885
1000163,1,P00066642,M,18-25,0,4270
1001616,1,P00044442,M,26-35,1,11897
1000905,1,P00329542,F,46-50,0,11582
1000198,1,P00221342,M,26-35,1,8141
1001100,3,P00337642,M,26-35,1,3049
1001680,3,P00061342,M,26-35,1,5500
1001168,1,P00248942,F,26-35,1,15311
1001268,1,P00273742,M,51-55,1,11662
1000333,3,P00058242,M,36-45,1,8376
1001600,1,P00241542,M,36-45,1,8178
1001675,2,P00170242,F,26-35,1,9774
1000576,3,P00000142,F,46-50,1,10995
1001203,3,P00337642,F,26-35,0,7960
1000678,2,P00274342,M,26-35,1,9766
1000309,1,P00046742,M,26-35,0,15358
1001746,1,P00112642,M,26-35,1,19179
1000651,2,P00100442,M,36-45,0,9935
1000788,2,P00295942,M,26-35,0,13193
1000569,3,P00023342,F,18-25,1,8400
1000855,2,P00147542,F,18-25,1,10128
1001660,1,P00215242,F,26-35,1,7589
1001312,1,P00110742,M,26-35,1,19603
1000549,2,P00166942,M,26-35,0,13101
1001552,1,P00249742,M,46-50,1,4273
1000163,1,P00044642,M,18-25,0,7826
1001264,1,P00160042,M,26-35,0,15682
1001194,1,P00127242,F,26-35,1,12041
1000780,1,P00143642,M,26-35,0,11645
1001317,1,P00036842,M,46-50,1,11918
1001749,3,P00069042,M,26-35,1,10641
1001100,2,P00285642,M,26-35,1,15913
1000309,1,P00173842,M,26-35,0,15234
1001726,1,P00320042,M,26-35,1,4283
1000838,1,P00025442,M,51-55,0,19561
1000216,1,P00105342,M,46-50,0,7845
1000326,1,P00110742,M,51-55,1,15628
1000889,1,P00303442,M,46-50,0,8272
1000272,1,P00105342,M,18-25,0,15715
1000039,1,P00262242,M,18-25,0,8206
1000524,3,P00106742,M,18-25,0,13348
1000437,3,P00183942,M,36-45,1,10950
1000482,1,P00127342,M,26-35,1,7735
1001635,1,P00361942,M,26-35,0,15701
1000850,1,P00319942,M,36-45,1,15374
1000262,1,P00112542,F,26-35,0,7826
1000257,1,P00145042,M,18-25,0,12078
1001447,1,P00216142,M,18-25,0,15293
1000482,1,P00355142,M,26-35,1,8226
1001012,3,P00058242,F,36-45,0,7970
1001312,3,P00191042,M,26-35,1,10747
1000134,1,P00338542,M,26-35,1,15385
1001132,1,P00073842,M,18-25,1,19637
1000877,1,P00110942,M,26-35,1,19121
1001311,1,P00284842,M,18-25,0,19505
1001727,1,P00346142,M,36-45,1,15400
1001086,1,P00208342,M,18-25,0,19670
1000816,1,P00241242,M,46-50,0,7846
1001272,1,P00157642,M,18-25,0,11600
1000372,2,P00198142,F,18-25,0,15957
1001000,1,P00120042,F,26-35,0,19049
1001323,2,P00277642,F,36-45,0,12830
1000255,1,P00303342,M,36-45,1,15874
1000563,1,P00144642,M,26-35,0,8160
1001053,2,P00175242,M,36-45,1,12868
1001203,1,P00351142,F,26-35,0,15183
1000780,1,P00359742,M,26-35,0,15621
1000677,2,P00121242,M,51-55,1,16331
1000308,1,P00110942,M,26-35,1,15722
1000509,1,P00339842,M,26-35,1,8173
1000930,1,P00050942,M,26-35,1,7682
1000830,1,P00105342,M,36-45,0,19119
1000185,1,P00303342,M,46-50,0,15630
1001780,3,P00064042,M,36-45,0,8198
1001211,1,P00025442,M,18-25,0,19325
1000575,1,P00016842,M,26-35,1,15693
1000630,1,P00103042,F,36-45,0,12070
1000744,1,P00145742,M,26-35,0,11980
1000755,1,P00112142,F,36-45,1,19487
1000471,1,P00355142,M,36-45,0,11507
1001472,1,P00303442,M,26-35,0,11800
1001426,1,P00036842,M,18-25,0,11396
1000335,2,P00282342,M,36-45,1,9812
1001317,1,P00143342,M,46-50,1,7623
1000053,1,P00115142,M,26-35,0,19599
1000394,1,P00338442,M,18-25,0,15404
1000461,1,P00148542,M,51-55,0,11697
1001246,1,P00346342,M,18-25,0,15243
1000987,1,P00103042,F,36-45,0,12037
1001042,2,P00159742,M,36-45,1,10045
1000105,1,P00315442,M,46-50,1,15694
