SEQ,LABEL,SENSOR1,SENSOR2,SENSOR3,SENSOR4,SENSOR5,SENSOR6,SENSOR7,SENSOR8,SENSOR9,SENSOR10,SENSOR11,SENSOR12,SENSOR13,SENSOR14,SENSOR15,SENSOR16,SENSOR17,SENSOR18,SENSOR19,SENSOR20,SENSOR21,SENSOR22,SENSOR23,SENSOR24
2432,2,1.309170405,1.743659346,1.580313684,2.633245933,2.756630692,2.87608038,4.981640636,4.725299649,2.683507824,5.067570817,0.835141941,1.048803551,0.894011533,1.44726919,5.086925598,0.570869577,0.662748636,0.408109262,0.625010999,5.312685121,-0.014961256,1.435644672,1.423501271,1.020759598
2433,2,1.26516107,1.524912572,1.175520418,2.188369907,2.425420993,3.02037684,5.331057474,5.149130197,5.14870913,4.703896277,0.907790746,1.092185262,0.86988064,1.167457677,4.924690091,0.692822689,0.721655763,0.920188185,0.195458786,0.342413137,0.871106804,1.432338699,1.395441439,1.348067782
2434,2,1.420590557,1.718497505,0.986711088,2.144834553,3.167512609,3.599339656,4.854706049,5.087063197,5.254645703,5.047275395,1.016785411,0.649460884,21.47679318,1.250438198,4.71849372,0.706878513,0.536980879,0.836513147,0.568631689,1.498591978,0.619206789,1.48333688,1.599837513,1.506634588
2435,2,1.635173424,1.579775875,1.184257221,2.430631577,2.366676636,3.186100637,5.070375038,5.047170309,4.920872621,4.972414938,0.954036287,1.110787135,0.909166811,1.144444628,4.659886984,0.501583172,0.558760094,0.64183468,0.543210187,0.730307836,0.705579499,1.571516233,1.253737946,1.478779659
2436,2,1.062773861,1.300065382,1.257352755,2.348755867,3.03692972,3.244039238,4.798187875,5.070315118,4.688248847,5.440730739,0.920230658,0.834146925,0.913312875,1.247957924,4.989805923,0.341043167,0.233411592,0.299280811,0.427866949,0.473381069,0.756374655,1.211674273,1.472206308,1.434920492
2437,2,1.14492309,1.619436885,1.490279324,2.429516993,2.770236571,3.256575452,5.062054572,5.005740024,4.568775841,4.922336703,0.878396623,0.687966675,0.619047032,0.884677776,0.839513357,0.69449572,0.538557596,0.737492724,0.691929418,0.62640165,0.42005937,1.374569615,1.327364521,1.125055725
2438,2,1.49607495,1.557072279,1.093682143,2.26492786,3.252293596,3.378851855,4.830027914,5.016473934,4.968311981,5.066869294,1.014090751,0.81027283,0.915175129,1.098275297,0.910705197,0.518892439,0.475054588,0.972775025,0.544214476,1.313034612,1.081394394,1.571279344,1.345853231,1.247451846
2439,2,1.476550324,1.219751506,1.535014686,2.368942215,2.816382411,3.212055391,3.512258171,3.972304713,4.942418884,5.222271359,1.097031631,0.915920047,0.730312735,1.143696254,1.063695097,0.411185751,0.209085075,0.621305666,0.681448295,1.493291318,0.427387836,1.591020471,1.721988191,1.574158137
2440,2,1.407579413,1.322111644,1.626906753,2.66644875,2.957667266,3.144763263,2.750746598,4.274777524,5.058229233,5.090394079,0.936002999,0.745865082,1.122874871,0.569477724,1.293822498,0.536600479,0.540226191,0.420288111,0.70706521,2.565721453,0.776356573,1.883955776,1.501097376,1.230328953
2441,2,1.341332935,0.886552312,1.177213108,2.233653656,3.051416498,3.079553161,3.072382954,3.764597952,5.001447508,0.876227733,0.95637203,0.729978038,0.97438736,1.103767328,0.850974191,0.85031496,0.525699594,0.53974886,0.576324252,0.626042609,0.662219646,1.522107253,1.041480063,1.51990808
2442,2,1.203413477,1.618800476,1.805110258,2.247595058,3.124886431,3.147137238,3.206448993,3.904802656,4.910338703,0.925739644,0.520616118,0.810130103,0.944904225,0.921484518,1.073412747,0.581158313,0.56028558,0.413286912,0.271744841,3.452064244,0.367064144,1.755202301,1.226647747,1.295689837
2443,2,1.466939044,1.467347575,1.07821864,2.68595266,3.3702197,2.959987297,3.200399794,4.883275384,1.125600091,0.959202762,1.035212792,1.080955115,0.87905646,0.825966015,1.424881254,0.492840368,0.327991145,0.765933802,0.541757743,0.420764251,1.032580422,1.51180141,1.036566527,1.470282242
2444,2,1.443760756,1.232156492,1.435047764,2.396939397,3.409368306,3.447168205,3.290794008,5.155073547,0.963350173,1.144821987,0.924779983,0.718124607,1.0462813,0.731549718,1.235070751,0.715662323,0.58357932,0.55571852,0.33229805,0.522100562,0.826622964,1.485644443,1.678985147,1.205693954
2445,2,1.30470225,5.157318384,5.241016725,2.74197333,2.855572361,3.03256654,3.536833651,5.277345713,4.972675384,1.385717493,1.100638536,0.946293383,0.754298108,1.199441714,0.993697466,0.405349883,0.423291418,0.396560983,0.198091547,0.659619009,0.967689469,1.232094483,1.360685483,1.599703264
2446,2,1.303278371,1.73623302,2.209590844,2.492962973,2.65734792,3.275978193,3.159111194,4.828190739,4.949666058,1.193699684,1.01723789,0.834821207,0.840020006,0.916432931,1.14761216,0.337039675,0.695394906,0.18081491,0.622055924,0.704187447,0.506890048,1.212309735,1.162676222,1.215506501
2447,2,1.138111427,1.379025009,4.952796119,2.467365425,3.069994991,3.315571612,3.387835509,4.178605639,1.21104057,1.159289309,1.018063439,1.071228523,0.844708965,0.655153197,1.006438039,0.617038391,0.424336309,0.313791397,0.736791483,0.776441024,0.671138381,0.486652767,1.502669935,1.521966831
2448,2,1.304697388,1.523128543,5.164393073,1.318717288,2.536260869,3.199838903,3.106185624,3.503414609,0.840596989,1.371887596,1.142266321,0.689120181,0.758131915,0.875889209,1.274847221,0.617980124,0.314443672,0.302714328,0.432452918,0.261770634,0.510206387,0.62630728,1.641064613,1.454266534
2449,2,1.553625961,1.826716901,1.572388919,1.255534713,2.300891984,3.244463747,3.368321017,5.148837238,0.75270912,5.106914194,0.780577008,0.697136048,0.732119799,0.675634921,1.11015862,0.381540844,0.407036562,0.342583446,0.841144879,0.522745001,0.549083295,0.612898928,1.605469261,1.372945063
2450,2,1.432548763,1.056653281,1.187645874,1.11086941,2.508625506,3.24396644,2.900640938,3.184604603,4.800154752,4.963958854,0.938663193,0.964961649,0.822227628,0.854320391,1.185709134,0.655879904,0.688685034,0.510016696,0.16256685,0.604874541,0.613764999,0.851395145,1.416672547,1.514198657
2451,2,1.161840812,1.617113283,1.237496963,1.383991456,3.063124151,3.356979489,3.357830992,5.314113964,4.673782553,4.821580558,5.032573875,0.633727759,0.882913232,1.05803468,1.320967141,0.656567964,0.620239856,0.300025655,0.288789663,0.19150251,0.72487235,1.780267502,1.336040891,1.530419129
2452,2,1.359074333,1.227976557,1.367470492,1.440404476,2.639424527,3.573820398,3.235946264,3.179214003,4.858142155,4.91432684,4.791651132,0.959319354,0.823039096,1.002632566,0.380159261,1.36734605,0.682315853,0.686234435,0.318433892,0.52033789,1.33723277,1.639461368,1.548768781,1.413956113
2453,2,1.197921225,1.546641359,1.699884929,1.683367124,2.4786538,3.298231149,3.293595332,3.340411613,5.123984194,5.071199872,5.035502631,0.581013069,0.951677861,0.659070195,0.600118506,0.943803925,0.838477488,0.446830148,0.277215371,0.294268109,1.467728206,0.673920126,1.49676512,1.245694271
2454,2,1.448453489,1.517627107,1.476117536,1.196725107,2.663703766,2.76133401,3.387704329,2.947280444,5.139320644,5.269231573,4.939046144,0.675791125,0.9784304,0.640553884,0.996379407,1.204836052,0.645533299,0.349770197,0.356281545,0.257549714,1.777856881,0.909174006,1.360864119,1.566932238
2455,2,1.144185202,1.108679886,1.217750393,1.278995357,2.642481432,2.834718976,3.441804179,5.15468149,5.25912058,4.634555053,5.139101068,0.531552417,1.151390157,1.167619067,1.338293119,1.031708298,0.847247416,0.198763808,0.955782783,0.670694772,0.917086879,0.846083616,1.722882346,1.724794595
2456,2,1.512803908,1.408012676,1.361709954,1.406496722,2.58737291,3.038517021,3.136820105,4.891723552,5.063707177,5.045479197,0.922815898,0.802618867,1.065032693,1.128887712,1.001500325,1.360263142,0.458639076,0.128642112,0.569335146,0.321067905,1.609071322,1.049855555,1.243047514,1.5328808
2457,2,1.304969075,1.349877225,1.566531526,1.613159345,2.70787914,3.011366467,3.127005461,4.969594822,4.851561734,4.928358498,5.005305755,0.917473437,0.917576174,0.95152228,1.179593091,1.228918575,0.591368956,0.315591352,0.396319602,0.697163435,21.50269068,0.863934344,1.470251607,1.233731898
2458,2,1.425532457,1.420482862,1.701865271,2.615352602,2.474010871,3.153864371,3.49043425,5.252048889,5.223511694,5.259594307,1.181340453,1.10294657,0.516175086,0.844726416,0.759239793,1.541813989,0.602355197,0.879303728,0.495446587,0.876035133,0.201186393,0.621871122,1.660887784,1.501081973
2459,2,1.246245362,1.508348795,1.396551229,5.120253138,1.253442246,2.664958614,3.427287136,3.506261468,5.182697414,5.041154707,1.245673637,0.777588855,0.937866244,0.922480075,0.540358697,1.116493151,0.733054243,0.67275444,0.464597915,0.356531433,0.407553877,0.829113965,1.196870222,1.238032711
2460,2,1.029027947,1.270119335,1.266054408,4.94947926,2.354800903,2.614566095,3.011547882,3.365216234,25.08710517,4.997292718,5.367410903,0.702250133,0.879672822,0.963093514,1.122817769,1.164742459,0.551456639,0.524424547,0.545568232,0.477957738,0.35427085,0.648373101,1.739200553,1.210623007
2461,2,1.723501132,1.442952706,1.047577012,5.071584542,2.455280657,2.499291735,2.648378503,3.188383073,5.122692204,4.572910437,5.060500656,1.043738205,1.078828421,0.531538014,0.862801526,0.619368975,0.636917963,0.594797213,0.70243343,0.622647206,0.280207235,4.94036472,1.513973415,1.643552701
2462,2,1.753131333,1.434865233,1.594759592,1.408865214,1.321191738,2.438650969,3.203106291,3.372167085,5.314472849,5.089206469,5.52377197,1.161307596,1.217196044,0.72155728,0.848305727,0.695745232,0.657275071,0.87209946,0.248489189,0.227765685,0.514598843,1.496431399,0.611607696,1.168489383
2463,2,1.26166587,1.500547759,1.285006934,1.190144915,1.614894148,2.50111675,3.077962518,2.858464482,3.121553812,4.770832346,5.197276517,5.032691352,1.150757358,0.872801422,0.457501878,1.334861052,0.395868135,0.271743907,0.682710502,0.402841339,0.607869931,3.02942902,0.871218532,1.724422082
2464,2,1.424817494,1.594945201,1.346760421,1.362358771,1.287010762,2.734062381,3.316954488,3.148743604,3.015930376,4.898029262,4.943484431,0.756232573,0.444409676,0.812368289,0.996525329,0.915100508,0.998088907,0.526857462,0.350631915,0.258315181,0.111784311,1.653696084,0.496923313,1.181888821
2465,2,1.384376542,1.564140554,1.164130792,1.606121974,2.376049018,2.558654159,2.987941231,3.357068022,5.013268089,4.919227582,5.019264297,0.934930053,0.747337144,0.638241864,0.888188207,1.008200518,0.664234583,0.435481116,0.738181462,0.418963684,0.308941414,1.641395517,0.338088625,1.342234564
2466,2,0.63329878,0.858551097,1.337201431,1.466819591,1.594678809,2.654439774,2.589565379,3.252428407,5.038304064,4.996253368,5.25375761,1.16449399,1.037084906,0.706345566,0.851972602,0.881266261,1.398581355,0.764969788,0.670378856,0.245449491,0.485870449,1.437666823,0.954242473,1.419798002
2467,2,0.766690685,1.348454393,0.96321375,1.458005529,4.641145988,2.792449393,2.979218092,3.245161747,4.903092338,5.091298791,4.857074818,0.960472304,0.552158264,1.011243681,1.076667148,0.747923188,1.32184383,0.617559667,0.415122347,0.402046499,0.492746934,2.876926076,0.153038413,0.421485294
2468,2,0.318574697,1.349672565,1.714992619,1.329938173,1.596254463,2.661460704,2.962177518,2.313606268,5.254592528,5.144902913,4.893439947,0.711437315,0.876120211,0.519693228,0.92763968,0.796228705,1.201800209,0.814959397,0.398285764,0.231150938,0.553973786,0.507433149,0.544407093,0.392815069
2469,2,0.348264532,1.660121664,1.653073571,1.651110076,2.737012455,2.601045209,2.806973304,2.22718155,3.453583812,3.394301224,5.266013558,1.417931402,0.721153626,0.582783339,1.080942185,0.705505968,0.962547577,0.439605657,0.441375581,0.380794716,0.977965503,0.52158735,0.889509128,0.996492009
2470,2,0.685189228,1.290469413,1.306232557,1.018125256,5.103418941,1.27742366,2.61034526,2.737963335,3.229708542,5.202211271,4.744495908,4.876634921,1.13944639,0.836212873,1.02344417,0.798498955,1.018181594,0.16807679,0.436835181,0.608827563,0.457525144,0.247124366,0.13791971,0.680576162
2471,2,1.288915492,1.629471105,1.677008667,1.291468746,1.930383879,1.77675412,3.056297411,2.482167449,3.25321015,5.301666745,4.868767136,1.469895187,4.942790496,0.807643347,0.952708002,0.927915175,1.025423286,0.459345391,0.078596107,0.439426169,0.522706291,0.589730474,0.49087183,0.505783125
2472,2,1.741448423,1.515166244,1.545213132,1.568984336,1.21342868,1.112041964,2.442534149,2.625519789,2.951791369,5.022262739,5.043369672,4.805732767,5.104042117,4.823138911,0.897820862,1.041306078,1.123474898,0.603900368,0.354416466,0.693492838,0.203820802,0.476812435,0.643985607,0.416699697
2473,2,1.624464885,1.568713729,1.110790965,1.310604157,1.512868666,1.251494817,3.041113872,3.06013579,3.25934337,4.850180872,5.223629125,5.102367964,0.666521362,0.611157646,0.894573816,0.825592412,1.138767188,0.977245076,0.322613092,0.19035722,0.352223185,0.363677951,0.614938907,0.395478421
2474,2,0.594949334,0.568805847,1.430882289,1.652320317,1.261100642,1.666535985,2.392122608,3.156098181,3.15500037,3.51778245,4.825410403,5.122136403,0.814372509,0.993900766,0.689976959,0.975103255,0.700569548,1.287700543,0.609508543,0.515774245,0.605831715,0.698284926,0.391806833,0.610148332
2475,2,0.381003331,1.376070288,1.401881874,1.633978929,1.027646754,1.104594304,2.642329304,3.212482376,3.476538923,3.090386599,5.00151948,5.129573573,4.868289878,0.785747413,1.048022683,0.873449256,1.051284682,1.239900783,0.105446146,0.393077243,0.333836065,0.714850464,0.929230192,0.465065555
2476,2,0.6091621,0.097998654,1.191308056,1.270075107,1.546971399,1.249704266,2.574114776,2.600422537,3.330656578,3.406416353,5.184443895,4.910009392,4.867639163,0.679911776,0.268593338,0.846208728,0.954144687,0.903252696,0.351339728,0.380113928,0.356871641,0.637630899,0.368388861,0.882242428
2477,2,0.788650848,1.553380443,21.18383729,1.336382724,1.835304486,1.47183633,2.520387847,2.472272487,3.285715351,3.435101228,4.990089461,0.864927738,5.170902539,0.751858618,0.784917611,1.105038583,1.10238264,1.313478435,0.490725303,0.199068247,0.540955917,0.078609705,0.347333312,1.721341147
2478,2,0.45194265,1.273252279,1.740571033,1.415991214,1.307020634,1.413365856,2.342565949,2.581578155,3.272802259,3.674327363,5.007512595,5.530037769,4.972992797,0.821197373,0.596569294,0.748781567,0.807986959,1.203428921,5.384238502,0.528450695,0.37076825,0.596333617,0.579059601,0.295153874
2479,2,0.090056702,1.454310749,1.424061781,1.349227186,1.497980706,1.210026659,1.528791814,2.283131967,3.136698898,3.285966237,3.159125847,5.186050816,5.023034112,4.572931537,1.204551222,0.803718249,0.751234961,1.089374372,1.183828354,0.859469231,0.502869004,0.429563748,0.21628484,0.675624459
2480,2,0.740206611,1.160398495,1.416266451,1.345066343,1.30433928,1.771839202,1.365544903,2.902735062,3.372266975,3.272847711,2.998715791,5.084746959,5.072788825,4.787444566,1.09094853,0.559123373,0.398727546,1.015324341,0.695912433,0.64940569,0.441682397,0.466326185,0.481216685,0.448261278
2481,2,0.497978972,1.177685669,1.43790614,1.169361666,1.051818766,1.341457522,1.239114889,2.704184939,3.315445431,3.450576308,4.986600441,5.170389466,4.995435652,5.285643864,0.85615321,0.964829548,0.886876266,0.882786443,1.186438861,0.343941878,0.163575071,0.399729011,0.447734081,0.801151264
2482,1,0.898681475,1.448294457,0.979553558,1.569108222,1.414141546,1.707446886,1.373392513,2.205024945,2.64024876,3.237217953,4.831028399,5.020378027,4.98240285,4.92384862,0.508550894,0.768306933,1.150840865,0.493316879,5.003166026,0.33910363,0.429958136,0.461237259,0.213978815,0.610231839
2483,2,0.487047585,1.450386281,1.553684313,1.283969346,1.166277297,1.491603421,1.327293003,2.931556237,2.626465102,3.064175474,5.156435934,5.101101893,4.64629972,4.585312982,1.019113827,0.758116209,0.522571468,1.114024889,2.624791014,0.042400586,0.183392187,0.740654542,0.679796209,0.619422605
2484,1,0.212880878,1.478199286,1.368354545,1.283442497,1.276288205,1.551729434,1.502891565,2.602307124,2.389468912,3.38748385,4.978674214,5.128775003,4.892148346,5.031808199,0.439052499,1.081011727,1.019890473,0.789767386,2.408957334,0.609010844,0.709427617,0.482695275,0.66979591,1.880566767
2485,2,0.707486744,1.41887367,1.430550255,1.626458051,1.381242544,1.89171002,1.208653917,2.602099385,2.43988601,3.000100212,4.953702748,3.856471157,4.890774648,5.059571053,0.59956872,0.811353067,0.992106358,1.01395843,1.006178324,0.236161257,0.321004918,0.177427315,0.42656638,1.379024734
2486,2,0.620351057,1.461215883,1.710044528,1.180706439,1.325928777,1.592353658,1.60182646,2.814121691,2.685226644,3.356835838,4.990078904,5.376016834,4.88754135,4.999481625,0.699172412,0.961098268,1.205783086,0.521348888,1.422208615,0.389634193,0.339103279,0.516479443,0.616364995,0.466775353
2487,2,0.375188441,1.331132936,1.35865607,1.317909692,1.393203046,1.356551467,1.53236341,2.30904593,2.424788514,3.414580682,5.305302801,24.24947724,0.683757366,5.069019661,0.753166195,0.902159617,0.6739171,0.776348638,1.189218595,0.530007854,0.220647439,0.327173023,0.680831045,0.05348411
2488,2,0.748429668,1.253684599,1.611920267,1.207888002,1.334776771,1.597567705,1.548802297,2.722753833,3.132778102,2.953679476,4.991592481,4.085734691,5.047219856,4.839981302,0.965800824,1.101891607,0.759490372,1.051468067,1.838153219,0.455239901,0.495358449,0.039742853,0.301017322,0.635887135
2489,2,0.490226803,1.298125849,1.462776542,1.286645446,1.217762413,1.591116097,1.262483889,2.793197352,3.029680766,3.456859855,5.141770666,4.039750375,4.91190009,4.879288703,0.916060818,0.650312467,0.993013194,0.943518334,0.820844379,0.376594119,0.282347951,0.755491719,0.272959307,0.693810655
2490,2,0.538858492,0.508768068,1.473342274,1.597594513,1.131642456,1.408773858,2.55290165,2.882889857,3.521454005,3.307688666,4.879451109,3.764005656,4.889843173,5.305887478,20.97426039,1.165241892,0.399333207,1.027116987,0.876571785,0.382347511,0.214753348,0.46654317,0.320950541,0.659910146
2491,2,0.523750647,0.652143597,1.251009377,1.245689208,1.803786245,1.584873049,4.887804235,2.699417147,3.10489115,3.325908524,4.91772423,3.9534,4.871174106,4.90791558,0.674620083,1.044065326,0.665236869,0.946262103,1.236971175,0.529050386,0.581203295,0.287165936,0.712466205,0.421968788
2492,2,0.592752025,0.710313399,1.348573734,1.663427783,1.425564705,1.354189503,5.042551052,2.487231262,3.344459054,3.393987071,5.241398777,5.233919811,4.846099364,5.226806346,0.663940718,1.028635288,0.673640394,0.747166772,1.084015609,0.29059648,0.414061152,0.314134731,0.408836737,0.613559744
2493,2,0.418494026,0.584649707,1.302618417,1.771094896,0.967788753,1.449414133,4.862295991,2.472057573,3.629358629,3.33369028,5.529538769,4.806044475,4.958348169,4.761167153,0.910430917,0.88586896,0.544445237,1.067524074,1.160833663,0.369350898,0.515714065,0.722256085,0.202964437,0.355429644
